632,7,frighten,（人）を怖がらせる
633,7,import,を輸入する（⇔ export （を）輸出する）；を取り込む
634,7,export,（を）輸出する（⇔ import を輸入する）
635,7,investigate,を調査する；を究明する；（～を）調査する（into）
636,7,monitor,を監視する；を傍受する
637,7,calculate,を計算する；を予測する
638,7,eliminate,を取り除く
639,7,ease,を軽減する；和らぐ；緩む
640,7,launch,を開始する；を売り出す；を発射する
641,7,sequence,連続；一連（のもの）
642,7,therapy,療法；心理療法
643,7,symptom,症状；兆候（≒ sign）
644,7,incident,出来事，事件；紛争
645,7,witness,目撃者（≒ eyewitness）；証人；証拠，証言
646,7,sum,（金）額；合計；要点
647,7,burden,負担；（重い）義務；積み荷
648,7,tone,口調；音色；雰囲気；色調
649,7,honor,光栄；名誉（⇔ dishonor 不名誉）；敬意
650,7,award,（～の）賞（for）；（証書などの）授与
651,7,priority,優先（事項）
652,7,logic,論理；道理；論理学
653,7,minimum,最小限度（⇔ maximum ⇒ 965）
654,7,exception,（～の）例外（to）
655,7,clue,（～の）手がかり（to / about）；（パズルの）ヒント
656,7,bond,絆；債券；束縛；接着剤
657,7,virus,ウイルス；（感染症の）病原体
658,7,surgery,（外科）手術；外科，外科医学
659,7,insurance,保険；保険料；保険金
660,7,frame,枠，（額）縁；骨組み；体格
661,7,shelter,避難（所），保護
662,7,territory,領土；（活動の）領域；（動物の）テリトリー
663,7,boundary,境界（線）；〔通例～ries〕限界
664,7,habitat,生息地；（人の）居住地
665,7,district,地区；行政区
666,7,conservation,（動植物などの）保護；保存
667,7,harvest,収穫（物）；収穫期；漁獲高
668,7,predator,捕食動物；略奪者
669,7,trap,わな；苦境
670,7,trick,こつ；策略；いたずら；芸当
671,7,fault,〔通例one's ～〕責任；欠点；誤り
672,7,discount,割引
673,7,bias,偏見；傾向
674,7,cooperation,協力，共同
675,7,patent,特許（権）；特許品
676,7,dialogue,対話，会話；意見の交換
677,7,component,構成要素；部品
678,7,reputation,評判；名声
679,7,verbal,言葉の；口頭での；動詞の
680,7,internal,内部の（⇔ external ⇒ 989）；国内の；内面的な
681,7,solid,しっかりした；硬い；固体の
682,7,remote,（～から）遠く離れた（from）；かけ離れた
683,7,principal,主要な；資本金の
684,7,sophisticated,高性能の，精巧な；洗練された
685,7,equivalent,等しい，相当する
686,7,rational,理性的な；合理的な
687,7,relevant,関係がある；適切な
688,7,absolute,絶対的な（⇔ relative 相対的な）
689,7,frequent,頻繁な
690,7,permanent,永続的な（⇔ temporary ⇒ 793）
691,7,intense,強烈な；熱烈な
692,7,meaningful,意味のある
693,7,evil,邪悪な；有害な
694,7,extinct,絶滅した；廃止された
695,7,random,無作為の；手当たり次第の
696,7,raw,生の；未加工の
697,7,rude,無礼な（⇔ polite 礼儀正しい）；粗野な
698,7,mere,単なる，ほんの
699,7,tropical,熱帯の
700,7,forth,前へ，先へ；それ以降
701,8,possess,を所有している；の心をとらえる
702,8,dominate,を支配する；（～より）優勢である（over）
703,8,guarantee,を保証する
704,8,melt,溶ける；なごむ；を溶かす
705,8,embarrass,に恥ずかしい思いをさせる
706,8,discourage,（人）にやる気をなくさせる；を落胆させる（⇔ encourage ⇒ 30）
707,8,detect,を感知する；を見つけ出す；に気づく
708,8,devote,をささげる
709,8,urge,に（強く）促す；を強く主張する；を駆り立てる
710,8,lend,を貸す（⇔ borrow を借りる）；（人）に（助言・援助など）を与える
711,8,restrict,を制限する
712,8,isolate,を孤立させる
713,8,accompany,に同行する；に付随する
714,8,exhaust,を疲れ果てさせる；を使い尽くす；排気する
715,8,annoy,を悩ます；〔受身形で〕腹が立つ
716,8,endanger,を危険にさらす
717,8,acknowledge,（事実など）を認める（≒ admit ⇒ 406）；に謝意を表す
718,8,admire,に（～のことで）敬服［感心］する（for）
719,8,evaluate,を評価する；を査定する
720,8,declare,を宣言する；を申告する
721,8,secure,を確保する；を守る
722,8,specialize,専門とする；【英】（～を）専攻する（in）（≒ 【米】major）
723,8,attribute,（結果など）を（～に）帰する（to）
724,8,pretend,（の）ふりをする
725,8,bury,を埋める；を埋葬する；を隠す
726,8,reverse,を逆転させる；を反対にする
727,8,resist,に抵抗する；〔通例否定文で〕を我慢する
728,8,scare,をおびえさせる；を脅す
729,8,imitate,をまねる；を模造する
730,8,assist,（を）援助する；を手伝う
731,8,resemble,に似ている
732,8,retire,（～から）引退する，退職する（from）；退く
733,8,neglect,をおろそかにする，怠る；を無視する
734,8,collapse,崩壊する；（人が）倒れる；を折り畳む
735,8,reform,を改革する；を改心させる
736,8,protest,（に）抗議する；を主張する
737,8,owe,に借りがある；のおかげである
738,8,sustain,を持続させる；を支える
739,8,assign,を割り当てる；を（～に）配属する（to）
740,8,accomplish,を成し遂げる
741,8,wisdom,知恵；賢明さ；学識
742,8,literacy,読み書きの能力；（特定分野の）知識
743,8,heritage,遺産
744,8,mission,使命；（外交）使節団；布教
745,8,license,免許（証）；許可
746,8,elite,〔通例the ～〕〔集合的に〕エリート
747,8,layer,層
748,8,motor,モーター；原動力
749,8,protein,たんぱく質
750,8,profession,職業；専門職；同業者仲間
751,8,editor,編集者；編集長
752,8,agent,仲介者，代理人；薬剤
753,8,globe,地球（≒ earth）；世界；球
754,8,haven,避難所，保護区；港
755,8,row,列；（建物が並ぶ）通り
756,8,sacrifice,犠牲；いけにえ
757,8,means,〔単数・複数扱い〕手段；〔複数扱い〕資力，収入
758,8,session,集まり；（議会の）会期；（開会中の）議会
759,8,league,（競技）連盟；同盟
760,8,contest,コンテスト，競技（会）；争い
761,8,guard,警備員；警備隊；監視，警戒
762,8,opponent,（試合・論争などの）相手；反対者
763,8,glance,（～を）ちらっと見ること（at）
764,8,divorce,離婚；分離
765,8,tissue,（生物の）組織；ティッシュペーパー
766,8,liquid,液体
767,8,inequality,不平等；不公平な事柄
768,8,prejudice,（～に対する）偏見（against）（≒ bias）
769,8,justice,公正，正義；司法
770,8,guideline,指針，ガイドライン；指導基準
771,8,platform,プラットフォーム；演壇；舞台
772,8,sector,（社会・経済などの）部門，セクター；（都市内の）地域
773,8,channel,チャンネル；伝達経路；海峡
774,8,glacier,氷河
775,8,primate,霊長目の動物
776,8,usage,（使）用法；語法；習慣
777,8,fortune,財産；幸運（≒ luck）；運命
778,8,correlation,相互関係，相関（関係）
779,8,artistic,芸術的な
780,8,literary,文学の；文語の（⇔ colloquial 口語体の）
781,8,classic,第一級の；典型的な；定番の
782,8,liberal,自由主義の；寛大な；一般教養の
783,8,concrete,具体的な（⇔ abstract ⇒ 586）；有形の
784,8,slight,わずかな；取るに足らない
785,8,federal,連邦（政府）の
786,8,primitive,原始的な；未開の
787,8,unfamiliar,（～に）不慣れな（with）；（～に）（よく）知られていない（to）
788,8,subtle,微妙な；（気体などが）希薄な
789,8,plain,明らかな；平易な；飾りのない；率直な
790,8,marine,海の；船舶の
791,8,apparent,明白な；一見～らしい
792,8,reluctant,気が進まない，嫌がる（⇔ willing ⇒ 298）
793,8,temporary,一時的な（⇔ permanent ⇒ 690）
794,8,guilty,罪悪感のある；（～について）有罪の（of）
795,8,royal,王の
796,8,pure,純粋な；潔白な；まったくの
797,8,incredible,信じられない；すばらしい
798,8,eager,（～を）熱望して（for）；熱心な
799,8,adequate,十分な；適切な（⇔ inadequate 不適切な）
800,8,via,～経由で；～の媒介で
801,9,assess,を評価する；を査定する
802,9,approve,賛成する；を承認する
803,9,remark,と述べる；（～について）意見を述べる（on / upon）
804,9,pose,（危険）を引き起こす；（問題など）を提起する；ポーズをとる；（～を）装う（as）
805,9,yield,をもたらす；を（～に）譲る（to）；（～に）屈する（to）
806,9,exhibit,を示す，見せる；を展示する
807,9,distribute,を（～に）分配する（to）；〔受身形で〕分布する
808,9,command,を命じる；を指揮する；（景色）を見渡せる
809,9,occupy,（空間・時間）を占める；を占領する
810,9,pop,ひょいと動く；不意に現れる；ポンとはじける
811,9,pile,を積み重ねる；積み重なる
812,9,greet,に挨拶する；を迎える
813,9,apologize,（～に；～のことで）謝る（to；for）；弁明する
814,9,frustrate,をいら立たせる；（計画・希望など）を挫折させる
815,9,relieve,を和らげる；〔受身形で〕（...して）安心する（to do）；を解放する
816,9,derive,由来する；を引き出す；を推論する
817,9,deserve,に値する
818,9,peer,（～を）じっと見る（at / into）
819,9,defeat,を負かす（≒ beat）；を失敗させる
820,9,convert,を変える；を改宗［転向］させる；を交換する
821,9,wed,と結婚する；を（～と）結婚させる（to）
822,9,delight,を喜ばせる；（～を）大いに喜ぶ（in）
823,9,boost,を押し上げる；を増加させる
824,9,endure,に耐える（≒ put up with）；（に）持ちこたえる
825,9,correspond,一致する；（～に）相当する（to）；文通する
826,9,impose,を課す；を押しつける
827,9,rescue,を救う
828,9,resolve,を解決する；を決意する；を議決する
829,9,register,を記録する，登録する；（～に）登録する（for）
830,9,interrupt,を中断させる；（の）邪魔をする
831,9,rid,から（～を）取り除く，除去する（of）
832,9,prohibit,を禁止する
833,9,compose,を構成する；を創作する；を鎮静する
834,9,misunderstand,（を）誤解する
835,9,punish,を罰する；に損傷を与える
836,9,ruin,をだめにする；を破滅させる；破滅する
837,9,defend,を防御する；を弁護する
838,9,embrace,を受け入れる；（を）抱擁する；を包含する
839,9,modify,を修正する；を緩和する
840,9,qualify,（人）に資格を与える；資格がある
841,9,passion,情熱；熱中；激怒
842,9,enthusiasm,（～への）熱情，熱意（for）
843,9,phase,段階，局面；側面
844,9,mode,方式；気分；形態；流行
845,9,span,期間；範囲
846,9,gravity,重力，引力；重量；重大さ
847,9,orbit,軌道；（活動・勢力などの）範囲
848,9,asteroid,小惑星（≒ minor planet）；ヒトデ（＝ starfish）
849,9,core,核心；芯
850,9,soul,精神；魂，霊魂；生気
851,9,nerve,神経；〔～s〕神経過敏；（...する）度胸（to do）
852,9,infection,感染（症）
853,9,mall,【主に米】 モール，ショッピングセンター
854,9,grocery,〔～ies〕食料雑貨；食料雑貨店
855,9,humor,ユーモア；気分，機嫌；気質
856,9,instinct,本能；勘，直感；（自然に起こる）衝動
857,9,faith,（～への）信頼（in）；信仰（心）
858,9,courage,勇気
859,9,incentive,動機（づけ）；報奨金
860,9,prospect,見込み；〔～s〕（未来への）展望；有望な人
861,9,obstacle,（～に対する）障害（物）（to）
862,9,architecture,建築；建築様式；構造
863,9,stem,（草木の）茎，幹
864,9,illusion,錯覚，思い違い；幻想
865,9,discrimination,（～に対する）差別（against）；区別
866,9,shame,恥；残念なこと
867,9,drought,干ばつ；（慢性的な）不足
868,9,flavor,風味；特色
869,9,portion,部分；1人前；割り当て
870,9,recipe,調理法，レシピ；手順；秘訣
871,9,luxury,ぜいたく（品）；〔形容詞的に〕豪華な
872,9,chip,小片，破片；欠けた箇所；集積回路
873,9,ritual,儀式；（日常の）習慣的行為
874,9,sake,〔for the ～ ofで〕のために，の目的で；に免じて
875,9,prefecture,（日本の）県，府；（フランスなどの）県
876,9,council,（地方）議会；評議会；（公の）会議
877,9,administration,管理（部）；行政；政府（機関）
878,9,curriculum,教育課程，カリキュラム
879,9,precious,貴重な；高価な（≒ valuable）
880,9,generous,寛大な；気前のよい（⇔ stingy けちな）；豊富な
881,9,casual,何気ない；形式ばらない
882,9,optimistic,楽観的な（⇔ pessimistic ⇒ 1593）
883,9,rough,粗い；大まかな；乱暴な
884,9,unpleasant,不愉快な；不親切な，無礼な
885,9,Arctic,北極の（⇔ Antarctic 南極の）
886,9,ultimate,究極の
887,9,deaf,耳が聞こえない（≒ hard of hearing）
888,9,genuine,"本物の（≒ authentic ⇒ 1580, real）；偽りのない"
889,9,manual,体［手］を使う；手の；手動式の
890,9,mechanical,機械の；機械的な
891,9,instant,即時の，すぐの；即席の
892,9,spare,余分の，予備の
893,9,immune,（～に対して）免疫を持つ（to）；（～を）免れた（from）
894,9,harsh,厳しい；（光・色・味などが）不快な
895,9,collective,集団の，共同の
896,9,inevitable,避けられない
897,9,profound,重大な；深い；難解な
898,9,steady,着実な，一定の；安定した
899,9,mature,成熟した（⇔ immature 未熟な）；熟した
900,9,likewise,同様に（≒ in the same way）
901,10,chase,（を）追跡する；（を）追求する
902,10,sue,を告訴する；（～を求めて）訴訟を起こす（for）
903,10,gaze,じっと見る
904,10,slip,滑る；滑り落ちる；そっと動く
905,10,load,に積む；に負わせる
906,10,overwhelm,を圧倒する；を（精神的に）打ちのめす
907,10,wander,歩き回る；それる；はぐれる
908,10,float,漂う，浮かぶ；を浮かべる
909,10,pour,を注ぐ；激しく降る；押し寄せる
910,10,substitute,を代わりに使う；（～の）代理をする（for）
911,10,pronounce,を発音する；を宣言する
912,10,shrink,縮む，縮小する；減少する；ひるむ
913,10,restore,を回復させる；を修復する
914,10,trigger,を引き起こす；のきっかけとなる
915,10,grab,をつかむ；を横取りする；を急いで食べる
916,10,retain,を保持する；を覚えている
917,10,reproduce,を複製する；を繁殖させる；繁殖する
918,10,bob,上下に動く；急に動く；を上下に動かす
919,10,entertain,を楽しませる；をもてなす
920,10,interfere,干渉する，介入する；邪魔する
921,10,cultivate,を養う；を耕す；を栽培する
922,10,underlie,の根底にある
923,10,anticipate,を予期する；楽しみに待つ
924,10,justify,を正当化する
925,10,regulate,を規制する；を調整する
926,10,scan,を走査［スキャン］する；をざっと見る；を注意深く調べる
927,10,classify,を分類する；を機密扱いにする
928,10,submit,を提出する；〔submit oneselfで〕（～に）従う（to）
929,10,pause,（一時的に）中止する；（一瞬）立ち止まる
930,10,lean,傾く；寄りかかる；をもたせかける
931,10,bump,ぶつかる；をぶつける
932,10,fold,を折り畳む；（両腕）を組む；（折り）畳める
933,10,hesitate,躊躇する，ためらう
934,10,pump,（液体・気体）をポンプで送り込む；をくみ出す；を注ぎ込む
935,10,mount,を据えつける；に着手する；（自転車など）に乗る；増える
936,10,exceed,を超える；に勝る
937,10,undergo,を経験する；（手術など）を受ける；に耐える
938,10,confront,に立ち向かう；（困難などが）に立ちはだかる
939,10,consult,（に）相談する；を参照する
940,10,fulfill,を実現させる；を果たす；を満たす
941,10,privilege,特権，特典
942,10,formation,形成；構成（物）；隊列
943,10,dimension,側面，局面；次元；寸法
944,10,neuron,ニューロン，神経単位
945,10,sensation,感覚；大評判
946,10,chart,図，グラフ；海図；ヒットチャート
947,10,geography,〔the ～〕地理；地理学
948,10,panel,（専門家の）一団；討論者一同；羽目板
949,10,semester,【主に米】 （2学期制の）学期
950,10,workforce,労働人口，総労働力；全従業員（数）
951,10,mill,製造工場；製粉所；粉ひき機
952,10,abuse,乱用；虐待
953,10,vice,（道徳上の）悪（⇔ virtue ⇒ 1078）；欠点
954,10,fate,運命；結末；最期
955,10,tragedy,悲劇（的な事態）（⇔ comedy 喜劇）
956,10,scenario,（予想される）筋書き，事態；脚本
957,10,allergy,アレルギー
958,10,wound,（銃弾・刃物などによる）傷；痛手
959,10,antibiotic,〔通例～s〕抗生物質
960,10,vaccine,ワクチン
961,10,metaphor,隠喩；比喩
962,10,folk,人々；〔～s〕皆さん；〔one's ～s〕家族
963,10,fare,（乗り物の）料金
964,10,transition,移り変わり；過渡期
965,10,maximum,最大限（⇔ minimum ⇒ 653）
966,10,galaxy,星雲，銀河；〔the G～〕銀河系
967,10,mineral,鉱物；ミネラル
968,10,skeleton,骨格；骨組み；概略
969,10,counterpart,相当する物［人］
970,10,stroke,脳卒中；（ボールを）打つこと；（雷などの）一撃
971,10,pedestrian,歩行者
972,10,trail,（野山などの）小道；跡；手がかり
973,10,ecology,生態学；生態系；環境保護
974,10,sibling,きょうだい（の1人）
975,10,ratio,比率
976,10,mixture,混合（物）
977,10,charm,魅力；お守り
978,10,ambition,（～に対する）願望，野望（for）；野心
979,10,prominent,卓越した；目立つ
980,10,radical,急進的な；根本的な
981,10,prompt,即座の，迅速な
982,10,informal,形式ばらない，略式の（⇔ formal 正式の）；（言葉が）くだけた
983,10,mutual,相互の；共通の
984,10,neutral,中立の；（特徴・表情などが）はっきりしない
985,10,alert,警戒して；敏速な
986,10,magnetic,磁気の；磁石の；人を引きつける
987,10,polar,極地の；電極の
988,10,fluent,流ちょうな
989,10,external,外部の（⇔ internal ⇒ 680）；対外的な
990,10,passive,受動的な；消極的な
991,10,awful,ひどい；嫌な；ものすごい
992,10,unrelated,無関係の；血縁関係がない
993,10,cruel,残酷な；むごい
994,10,fake,偽の；見せかけだけの
995,10,vulnerable,（攻撃などに）弱い，もろい；傷つきやすい
996,10,urgent,緊急の
997,10,spiritual,精神の（⇔ material ⇒ 73）；霊的な
998,10,modest,謙虚な（≒ humble）；適度な；質素な
999,10,keen,熱心な；鋭敏な；（感情・関心などが）強い
1000,10,nonetheless,それにもかかわらず，それでもなお（≒ nevertheless）
1001,11,negotiate,交渉する；を（交渉して）取り決める
1002,11,grasp,を把握［理解］する；をしっかり握る
1003,11,donate,を寄付する；（臓器・血液）を提供する
1004,11,arrest,を逮捕する；を止める；（注意）を引く
1005,11,crack,ひびが入る；にひびを入れる
1006,11,tap,を軽くたたく；（液体）を出す；を盗聴する
1007,11,split,を分割する；を分担する；分裂する
1008,11,forecast,を予想［予測］する
1009,11,exclude,を除外する（⇔include を含む）
1010,11,overlook,を見落とす；を大目に見る；を見渡す
1011,11,burst,破裂する；（～を）突然始める（into）
1012,11,heal,（人・傷など）を治す；治る
1013,11,forbid,を禁じる（⇔permit 許可する）
1014,11,install,をインストールする；を設置する；を就任させる
1015,11,diminish,を減らす；減少する（≒decrease）
1016,11,cite,を引き合いに出す；を引用する
1017,11,quote,を引用する；を引き合いに出す
1018,11,dispute,に異議を唱える；（を）議論する
1019,11,highlight,を目立たせる、強調する
1020,11,distract,（注意など）をそらす
1021,11,cheat,をだます；不正をする
1022,11,foster,をはぐくむ；を養育する；を心に抱く
1023,11,obey,に従う；に服従する
1024,11,bend,を曲げる；を屈服させる；曲がる
1025,11,deprive,から（権利などを）奪う
1026,11,govern,（を）統治する、支配する
1027,11,log,〔log onで〕ログオンする；を記録する
1028,11,transmit,を伝える；（電波・信号など）を送る
1029,11,bully,をいじめる；を脅す
1030,11,leap,跳ぶ；さっと動く；急上昇する
1031,11,astonish,を驚かす
1032,11,thrill,をぞくぞくさせる；わくわくする
1033,11,nod,うなずく；会釈する；うとうとする
1034,11,bow,おじぎする；屈服する
1035,11,blend,を混ぜる；を調和させる；（～に）溶け込む（into）
1036,11,complicate,を複雑にする
1037,11,pitch,を投げる；倒れる；縦揺れする
1038,11,persist,続く；固執する
1039,11,dedicate,をささげる；を献呈する
1040,11,equip,に備えつける
1041,11,premise,前提；〔～s〕（建物を含めた）構内、敷地
1042,11,input,入力（情報）、投入；（情報・時間などの）提供
1043,11,merit,利点（⇔demerit 欠点）；功績；真価
1044,11,sympathy,同情；（～に対する）共感（with/for）
1045,11,compliment,賛辞；表敬
1046,11,infrastructure,インフラ、基本的施設；（経済）基盤
1047,11,ray,光線；ひらめき、一筋の光明
1048,11,distress,苦悩；苦痛；困窮
1049,11,joint,関節；接合（部）
1050,11,expedition,遠征（隊）、探検（隊）
1051,11,adolescent,青年；青年期の
1052,11,shade,（日）陰；色合い；日よけ；微妙な相違
1053,11,jury,陪審（員団）；審査員団
1054,11,ethic,倫理、道徳；〔～s〕倫理［道徳］規範
1055,11,penalty,（刑）罰；罰金；ペナルティー
1056,11,faculty,能力、機能；学部；教授陣
1057,11,scheme,計画（≒plan）；体系；陰謀
1058,11,nutrition,栄養（の摂取）
1059,11,particle,（微）粒子；ほんのわずか
1060,11,molecule,分子；微粒子
1061,11,nationality,国籍；国民；国民性
1062,11,poll,世論調査；投票（数）
1063,11,clinic,診療所、クリニック；（病院内の）～科
1064,11,dementia,認知症
1065,11,fatigue,疲労（≒exhaustion）
1066,11,dilemma,ジレンマ、板ばさみ
1067,11,queue,【英】（順番を待つ）列
1068,11,curve,（道路などの）カーブ；曲線
1069,11,narrative,物語、話；（小説の）叙述部分、地の文
1070,11,fingerprint,指紋
1071,11,file,ファイル；（書類の）とじ込み
1072,11,wilderness,荒野；（庭・町などの）放置された部分
1073,11,pesticide,殺虫剤；除草剤（≒herbicide）
1074,11,panic,パニック（状態）；狼狽
1075,11,fabric,織物、布（地）；構造
1076,11,fantasy,空想；幻想；幻想的作品
1077,11,fancy,（気まぐれな）好み；空想；思いつき
1078,11,virtue,美徳（⇔vice 悪）；長所；効能
1079,11,grateful,感謝している
1080,11,valid,妥当な；有効な
1081,11,elaborate,入念な；凝った
1082,11,moderate,適度な；穏健な
1083,11,dynamic,活動的な、精力的な；動的な（⇔static 静的な）
1084,11,brave,勇敢な（⇔cowardly 臆病な）；見事な
1085,11,brilliant,すばらしい；才能にあふれた；きらめく
1086,11,tremendous,途方もない、莫大な；すばらしい
1087,11,oral,口頭の
1088,11,innocent,無罪の（⇔guilty 有罪の）；無邪気な；無知の
1089,11,subsequent,その後の
1090,11,shallow,浅い（⇔deep 深い）；浅薄な
1091,11,indifferent,無関心な（≒uninterested）
1092,11,inferior,より劣った（⇔superior よりすぐれた）
1093,11,awkward,気まずい；ぎこちない；厄介な
1094,11,obese,肥満した
1095,11,pregnant,妊娠した；（～で）満ちている（with）
1096,11,intimate,親密な；密接な
1097,11,medieval,中世の；時代遅れの
1098,11,sacred,神聖な（≒holy）；宗教的な；厳粛な
1099,11,simultaneously,（～と）同時に（with）；一斉に
1100,11,versus,〔A ～ Bで〕A対B；AかBか
1101,12,proceed,進む，進行する；（～を）続行する（with）
1102,12,orient,（人）を（環境などに）慣らす（to）；〔受身形で〕（関心などが）（～に）向いている（to / toward）
1103,12,surf,（インターネット上の情報など）を見て回る；サーフィンをする
1104,12,filter,をろ過する；を取り除く
1105,12,bind,を縛る；を束縛する；を結び付ける
1106,12,resort,（好ましくない手段に）訴える，頼る（to）
1107,12,reinforce,を強化する；を補強する
1108,12,accumulate,を蓄積する，集める；積もる
1109,12,bet,と確信する，断言する；（金などを）かける
1110,12,advocate,を主張する；を擁護する
1111,12,constitute,を構成する；になる，に等しい
1112,12,undertake,を引き受ける；を保証する；に着手する
1113,12,grip,を握る；をとらえる
1114,12,dismiss,（意見など）を退ける；を解雇する
1115,12,fade,薄れる；衰える
1116,12,conceal,を隠す（≒ hide）；を秘密にする（⇔uncover ⇒ 1236）
1117,12,chew,（を）かむ；をかみ砕く
1118,12,swallow,（を）飲み込む；をうのみにする；に耐える
1119,12,seal,を密閉する；に封をする
1120,12,migrate,移住する；（鳥などが）渡る
1121,12,exaggerate,（を）誇張する；を強調する
1122,12,accuse,を非難する；を告訴する
1123,12,vanish,消える（≒ disappear）
1124,12,polish,を磨く；を洗練させる
1125,12,wipe,を拭く；を拭き取る；を消し去る
1126,12,sweep,（を）掃く；を一掃する；さっと通過する
1127,12,mislead,を誤解させる，欺く；（人）を間違った方向に導く
1128,12,spoil,を台無しにする；を甘やかす；だめになる
1129,12,compound,を悪化させる；を合成する；を混合する
1130,12,explode,爆発する；急増する；を論破する
1131,12,disgust,をむかつかせる；に愛想を尽かせる
1132,12,commute,通勤［通学］する
1133,12,decorate,を装飾する
1134,12,postpone,を延期する（≒ put off）
1135,12,cease,をやめる；終わる
1136,12,compromise,妥協する；を危うくする
1137,12,elect,を選出する
1138,12,extract,を取り［搾り］出す；を抜粋する
1139,12,inherit,を受け継ぐ；を相続する
1140,12,rear,（人・動物・植物）を育てる（≒ raise）
1141,12,empathy,感情移入，共感
1142,12,cue,合図；手がかり；（次の演技の）キュー
1143,12,enterprise,企業，事業；企画；進取の気性
1144,12,output,生産（高）；出力；排出（量）
1145,12,congress,（米国などの）議会；会議
1146,12,millennium,千年間，千年紀
1147,12,mankind,人類
1148,12,Muslim,イスラム教徒
1149,12,estate,（動産・不動産などの）財産；私有地
1150,12,landmine,地雷
1151,12,caution,用心；警告
1152,12,controversy,論争
1153,12,consensus,総意；（意見の）一致
1154,12,retail,小売り（⇔ wholesale 卸売り）
1155,12,fiber,繊維（質）；本質；精神力
1156,12,scent,（よい）香り；香水
1157,12,beverage,（水以外の）飲み物，飲料
1158,12,supplement,栄養補助剤，サプリメント；補足
1159,12,diabetes,糖尿病
1160,12,province,州，省；〔the ～s〕地方；分野
1161,12,reef,（岩や砂の）礁；暗礁
1162,12,microbe,微生物；細菌
1163,12,excess,過剰，超過
1164,12,gallery,美術館，画廊；観客，ギャラリー；回廊
1165,12,fame,名声
1166,12,deadline,締め切り
1167,12,undergraduate,学部学生
1168,12,slavery,奴隷制度；苦役
1169,12,prey,獲物；犠牲者
1170,12,mess,散らかった状態［物］；混乱状態
1171,12,recession,不況；後退
1172,12,retreat,後退，退却；（計画・決定などの）撤回
1173,12,grave,墓；〔通例the ～〕死
1174,12,column,コラム；（新聞などの）欄；円柱；（縦）列
1175,12,scenery,〔集合的に〕景色；背景
1176,12,plot,（小説などの）筋；陰謀
1177,12,sculpture,彫刻（作品）
1178,12,tablet,タブレット（型情報端末）；錠剤；平板
1179,12,dense,密集した，密度の高い；（霧などが）濃い
1180,12,exotic,外来の；異国風の
1181,12,acid,酸性の；酸っぱい；辛辣な
1182,12,bitter,苦い，つらい；辛辣な；怒りっぽい
1183,12,sensible,賢明な；実用的な；顕著な
1184,12,noble,高貴な；堂々とした；高潔な
1185,12,vague,漠然とした，あいまいな；おぼろげな
1186,12,parallel,（～と）平行［並行］の（to）；類似した
1187,12,tense,張り詰めた，緊張した
1188,12,vertical,垂直の（⇔ horizontal 水平な）；縦方向の
1189,12,indigenous,原産の，先住の；（その土地に）固有の
1190,12,aboriginal,〔通例A～〕アボリジニの；原生の，先住の
1191,12,seasonal,季節の，季節的な
1192,12,abundant,豊富な；（～に）富む（in）
1193,12,hybrid,ハイブリッドの；雑種の；混成の
1194,12,irrelevant,（～にとって）無関係の（to）；見当違いの
1195,12,ridiculous,ばかげた；法外な
1196,12,fairy,妖精の（ような）
1197,12,sensory,感覚の
1198,12,chronic,慢性の（⇔ acute ⇒ 1486）；長引く；常習の
1199,12,voluntary,自発的な（⇔ compulsory ⇒ 1384）；無償の
1200,12,inclined,傾向がある；傾いた
1201,13,infer,を推論する，推測する
1202,13,esteem,を尊敬する；を見なす
1203,13,tackle,に取り組む；と（～のことで）話をつける（about / on）
1204,13,venture,危険を冒して進む；を思い切ってする
1205,13,accelerate,を加速させる，促進する；加速する
1206,13,accustom,（人）を慣れさせる
1207,13,amuse,をおもしろがらせる，楽しませる
1208,13,flourish,繁栄する；繁茂する；を振りかざす
1209,13,thrive,繁栄する，うまくいく；繁茂する
1210,13,nurture,をはぐくむ；を養成する
1211,13,click,（を）クリックする；をカチッと鳴らす；カチッと音がする
1212,13,spin,回転する；を回転させる；（糸）を紡ぐ
1213,13,clip,を切り抜く；を（はさみで）切り取る；をクリップで留める
1214,13,drag,を引きずる；ぐずぐずする
1215,13,cast,を投じる；に役を当てる
1216,13,scatter,をまき散らす；分散する
1217,13,tempt,を（...する）気にさせる（to do）；を引きつける
1218,13,withdraw,を引き出す；を撤回する；撤退する
1219,13,yawn,あくびをする
1220,13,blink,まばたきする；点滅する；（目）をまたたく
1221,13,dye,を染める；染まる
1222,13,spill,をこぼす；こぼれる
1223,13,irritate,をいらいらさせる；をひりひりさせる
1224,13,insult,を侮辱する（≒ affront）
1225,13,enforce,を施行［実施］する；を（～に）強制する（on / upon）
1226,13,rob,から（金品を）奪う
1227,13,drain,（液体）を流出させる；（液体が）流れ出る
1228,13,suspend,を停職［停学，出場停止］にする；を一時的に中断する
1229,13,drift,漂う；さまよう；を押し流す
1230,13,forgive,を許す；を免除する
1231,13,revise,を修正する；を改訂する
1232,13,recruit,を募る；に新人を補充する
1233,13,twist,をねじる，ひねる；を歪曲する
1234,13,crush,を押しつぶす；を弾圧する；を絞り出す
1235,13,pin,をピンで留める；を突き刺す
1236,13,uncover,を暴く（⇔ conceal ⇒ 1116）；を 発掘する
1237,13,exploit,を活用する；を搾取する，につけ込む
1238,13,implement,を実行［実施］する
1239,13,integrate,を統合する；融合する
